YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,u_rs,v_rs,wnd_dir,wnd_sp,urot,vrot
2018,8,31,7,25,0,2.706,-8.1632,161.66,8.6,7.6857,-3.8588
2018,8,31,8,25,0,4.4099,-7.8455,150.66,9,8.6659,-2.4294
2018,8,31,9,25,0,4.4443,-6.0414,143.66,7.5,7.4145,-1.1293
2018,8,31,10,25,0,5.1862,-5.6915,137.66,7.7,7.6917,-0.35735
2018,8,31,11,25,0,7.3539,-6.7765,132.66,10,9.9917,0.40829
2018,8,31,12,25,0,6.341,-7.2077,138.66,9.6,9.5804,-0.61282
2018,8,31,13,25,0,7.2552,-7.1696,134.66,10.2,10.2,0.060528
2018,8,31,14,25,0,4.5008,-5.4911,140.66,7.1,7.0654,-0.70024
2018,8,31,15,25,0,7.2064,-7.6366,136.66,10.5,10.496,-0.30417
2018,8,31,16,25,0,8.6993,-7.212,129.66,11.3,11.251,1.0516
2018,8,31,17,25,0,9.7885,-6.0361,121.66,11.5,11.19,2.6534
2018,8,31,18,25,0,9.9155,-5.4196,118.66,11.3,10.844,3.1791
2018,8,31,19,25,0,7.5745,-6.9798,132.66,10.3,10.291,0.42054
2018,8,31,20,25,0,8.5721,-7.3627,130.66,11.3,11.268,0.85513
2018,8,31,21,25,0,6.6713,-7.5831,138.66,10.1,10.079,-0.64474
2018,8,31,22,25,0,5.7538,-8.4222,145.66,10.2,10.024,-1.8868
2018,8,31,23,25,0,8.6676,-6.9341,128.66,11.1,11.032,1.2258
2018,9,1,0,25,0,8.9471,-5.3018,120.65,10.4,10.076,2.5776
2018,9,1,1,25,0,9.742,-4.8891,116.65,10.9,10.346,3.4315
2018,9,1,2,25,0,9.6552,-5.0584,117.65,10.9,10.404,3.2505
2018,9,1,3,25,0,6.7667,-6.2332,132.65,9.2,9.1923,0.37723
2018,9,1,4,25,0,7.0705,-7.4899,136.65,10.3,10.296,-0.29658
2018,9,1,5,25,0,8.4695,-7.0191,129.65,11,10.952,1.0256
2018,9,1,6,25,0,8.3424,-5.1423,121.65,9.8,9.5352,2.2628
2018,9,1,7,25,0,6.5213,-6.9082,136.65,9.5,9.4961,-0.27354
2018,9,1,8,25,0,7.3081,-6.9715,133.65,10.1,10.097,0.23795
2018,9,1,9,25,0,8.1641,-7.5205,132.65,11.1,11.091,0.45514
2018,9,1,10,25,0,8.6677,-7.7091,131.65,11.6,11.58,0.67785
2018,9,1,11,25,0,7.8255,-7.7305,134.65,11,11,0.067195
2018,9,1,12,25,0,8.3934,-8.0069,133.65,11.6,11.597,0.27329
2018,9,1,13,25,0,7.7422,-7.3857,133.65,10.7,10.697,0.25209
2018,9,1,14,25,0,9.4261,-6.7609,125.65,11.6,11.446,1.8846
2018,9,1,15,25,0,6.7945,-5.4337,128.65,8.7,8.6466,0.96223
2018,9,1,16,25,0,6.6508,-5.131,127.65,8.4,8.331,1.0746
2018,9,1,17,25,0,6.449,-5.5372,130.65,8.5,8.4755,0.64472
2018,9,1,18,25,0,6.6692,-7.3165,137.65,9.9,9.8894,-0.45772
2018,9,1,19,25,0,7.0986,-6.3135,131.65,9.5,9.4838,0.55513
2018,9,1,20,25,0,6.4821,-5.1839,128.65,8.3,8.2491,0.91799
2018,9,1,21,25,0,5.9333,-5.6601,133.65,8.2,8.1977,0.19319
2018,9,1,22,25,0,6.7525,-5.7978,130.65,8.9,8.8744,0.67506
2018,9,1,23,25,0,6.6216,-5.4876,129.65,8.6,8.5625,0.80186
2018,9,2,0,25,0,6.3989,-5.8944,132.65,8.7,8.6927,0.35673
2018,9,2,1,25,0,6.0172,-4.4769,126.65,7.5,7.4205,1.0891
2018,9,2,2,25,0,6.7572,-3.6918,118.65,7.7,7.3886,2.1676
2018,9,2,3,25,0,7.387,-4.205,119.65,8.5,8.1968,2.2501
2018,9,2,4,25,0,5.0331,-5.1486,135.65,7.2,7.1995,-0.08168
2018,9,2,5,25,0,5.1729,-5.2916,135.65,7.4,7.3995,-0.083949
2018,9,2,6,25,0,6.2518,-5.7589,132.65,8.5,8.4929,0.34853
2018,9,2,7,25,0,11.593,-3.4669,106.65,12.1,10.649,5.7458
2018,9,2,8,25,0,10.171,-3.6318,109.65,10.8,9.7601,4.624
2018,9,2,9,25,0,5.937,-4.4172,126.65,7.4,7.3216,1.0746
2018,9,2,10,25,0,2.8025,-5.4181,152.65,6.1,5.8129,-1.8495
2018,9,2,11,25,0,4.398,-6.6826,146.65,8,7.8352,-1.6155
2018,9,2,12,25,0,3.4621,-6.9896,153.65,7.8,7.3904,-2.4943
2018,9,2,13,25,0,5.7261,-6.2819,137.65,8.5,8.4909,-0.393
2018,9,2,14,25,0,4.2083,-5.7184,143.65,7.1,7.0192,-1.0678
2018,9,2,15,25,0,3.7383,-5.6802,146.65,6.8,6.6599,-1.3731
2018,9,2,16,25,0,3.0122,-6.9776,156.65,7.6,7.0639,-2.8039
2018,9,2,17,25,0,4.4454,-6.0406,143.65,7.5,7.4147,-1.128
2018,9,2,18,25,0,2.933,-6.7939,156.65,7.4,6.878,-2.7301
2018,9,2,19,25,0,5.1872,-5.6906,137.65,7.7,7.6918,-0.35601
2018,9,2,20,25,0,5.2857,-5.5992,136.65,7.7,7.6968,-0.22171
2018,9,2,21,25,0,4.2192,-5.3328,141.65,6.8,6.7543,-0.78747
2018,9,2,22,25,0,3.6676,-5.3664,145.65,6.5,6.388,-1.2013
2018,9,2,23,25,0,2.3781,-5.5086,156.65,6,5.5767,-2.2136
2018,9,3,0,25,0,3.17,-6.1287,152.65,6.9,6.5752,-2.0921
2018,9,3,1,25,0,3.4634,-5.2626,146.65,6.3,6.1702,-1.2722
2018,9,3,2,25,0,3.5316,-5.5756,147.65,6.6,6.4398,-1.4454
2018,9,3,3,25,0,3.9639,-4.5041,138.65,6,5.9878,-0.38197
2018,9,3,4,25,0,2.5844,-7.3594,160.65,7.8,7.0313,-3.3764
2018,9,3,5,25,0,3.6396,-7.348,153.65,8.2,7.7694,-2.6222
2018,9,3,6,25,0,3.9051,-7.5498,152.65,8.5,8.0999,-2.5772
2018,9,3,7,25,0,3.9947,-8.0649,153.65,9,8.5274,-2.8781
2018,9,3,8,25,0,4.6286,-6.5251,144.65,8,7.8868,-1.341
2018,9,3,9,25,0,4.4575,-6.5223,145.65,7.9,7.7639,-1.46
2018,9,3,10,25,0,3.1859,-5.6657,150.65,6.5,6.259,-1.7534
2018,9,3,11,25,0,1.9424,-6.621,163.65,6.9,6.0552,-3.3083
2018,9,3,12,25,0,1.2756,-6.9845,169.65,7.1,5.8407,-4.0368
2018,9,3,13,25,0,0.65268,-6.9695,174.65,7,5.3897,-4.4667
2018,9,3,14,25,0,0.25422,-6.1948,177.65,6.2,4.5601,-4.2006
2018,9,3,15,25,0,0.8568,-5.8375,171.65,5.9,4.7336,-3.5219
2018,9,3,16,25,0,-0.47746,-7.4848,183.65,7.5,4.9549,-5.6302
2018,9,3,17,25,0,-0.93801,-8.0455,186.65,8.1,5.0258,-6.3523
2018,9,3,18,25,0,-0.76205,-9.3691,184.65,9.4,6.0861,-7.1638
2018,9,3,19,25,0,-0.94959,-8.1448,186.65,8.2,5.0878,-6.4307
2018,9,3,20,25,0,-1.5145,-7.3455,191.65,7.5,4.1231,-6.265
2018,9,3,21,25,0,-1.5087,-8.8727,189.65,9,5.2071,-7.3407
2018,9,3,22,25,0,-1.9115,-7.8712,193.65,8.1,4.2141,-6.9174
2018,9,3,23,25,0,-2.7574,-7.7225,199.65,8.2,3.5108,-7.4104
2018,9,4,0,25,0,-3.4659,-8.3059,202.65,9,3.4224,-8.3239
2018,9,4,1,25,0,-2.6074,-8.7185,196.65,9.1,4.3212,-8.0086
2018,9,4,2,25,0,-3.0017,-9.434,197.65,9.9,4.5483,-8.7933
2018,9,4,3,25,0,-1.9184,-9.3043,191.65,9.5,5.2226,-7.9356
2018,9,4,4,25,0,-1.4751,-8.6755,189.65,8.8,5.0914,-7.1776
2018,9,4,5,25,0,-1.1715,-8.7217,187.65,8.8,5.3388,-6.9955
2018,9,4,6,25,0,-1.8396,-8.1961,192.65,8.4,4.4948,-7.0963
2018,9,4,7,25,0,-1.7227,-7.0938,193.65,7.3,3.7979,-6.2342
2018,9,4,8,25,0,-1.4539,-7.0517,191.65,7.2,3.9582,-6.0144
2018,9,4,9,25,0,-2.1581,-7.7034,195.65,8,3.9211,-6.9731
2018,9,4,10,25,0,-0.81063,-6.9529,186.65,7,4.3432,-5.4896
2018,9,4,11,25,0,-1.6519,-6.8023,193.65,7,3.6419,-5.978
2018,9,4,12,25,0,-1.7534,-6.259,195.65,6.5,3.1859,-5.6657
2018,9,4,13,25,0,-1.0349,-5.5035,190.65,5.6,3.1598,-4.6234
2018,9,4,14,25,0,-1.7191,-5.7484,196.65,6,2.8491,-5.2804
2018,9,4,15,25,0,-1.2722,-6.1702,191.65,6.3,3.4634,-5.2626
2018,9,4,16,25,0,-1.8624,-6.2275,196.65,6.5,3.0866,-5.7204
2018,9,4,17,25,0,-1.2318,-5.9743,191.65,6.1,3.3535,-5.0955
2018,9,4,18,25,0,-0.49452,-6.0799,184.65,6.1,3.9495,-4.6488
2018,9,4,19,25,0,1.5573,-4.4345,160.65,4.7,4.2368,-2.0345
2018,9,4,20,25,0,1.0979,-3.7423,163.65,3.9,3.4225,-1.8699
2018,9,4,21,25,0,0.82657,-4.1179,168.65,4.2,3.4962,-2.3273
2018,9,4,22,25,0,1.0657,-4.1658,165.65,4.3,3.6993,-2.1921
2018,9,4,23,25,0,1.2593,-3.7966,161.65,4,3.5751,-1.7942
2018,9,5,0,25,0,1.2744,-2.2663,150.65,2.6,2.5036,-0.70138
2018,9,5,1,25,0,1.3639,-1.0148,126.65,1.7,1.682,0.24687
2018,9,5,2,25,0,1.3012,-0.51651,111.65,1.4,1.2853,0.55489
2018,9,5,3,25,0,1.574,0.28746,79.65,1.6,0.9097,1.3162
2018,9,5,4,25,0,0.8581,0.83885,45.65,1.2,0.013613,1.1999
2018,9,5,5,25,0,-1.1085,0.85517,307.65,1.4,-1.3885,-0.1791
2018,9,5,6,25,0,-1.5439,1.1074,305.65,1.9,-1.8748,-0.30868
2018,9,5,7,25,0,-1.6252,1.1657,305.65,2,-1.9734,-0.32493
2018,9,5,8,25,0,-1.8498,2.1019,318.65,2.8,-2.7943,0.17825
2018,9,5,9,25,0,-2.1635,1.0389,295.65,2.4,-2.2644,-0.79521
2018,9,5,10,25,0,-0.29119,1.0608,344.65,1.1,-0.95597,0.54417
2018,9,5,11,25,0,-0.52943,1.9287,344.65,2,-1.7381,0.9894
2018,9,5,12,25,0,-0.21445,2.29,354.65,2.3,-1.7709,1.4676
2018,9,5,13,25,0,-1.1132,2.3496,334.65,2.6,-2.4486,0.87431
2018,9,5,14,25,0,0.42995,1.6447,14.65,1.7,-0.85898,1.467
2018,9,5,15,25,0,0.91691,2.433,20.65,2.6,-1.072,2.3687
2018,9,5,16,25,0,2.6579,1.956,53.65,3.3,0.49631,3.2625
2018,9,5,17,25,0,3.0484,2.5898,49.65,4,0.32427,3.9868
2018,9,5,18,25,0,3.7152,2.5391,55.65,4.5,0.83164,4.4225
2018,9,5,19,25,0,4.0455,2.7648,55.65,4.9,0.90556,4.8156
2018,9,5,20,25,0,4.0391,3.4315,49.65,5.3,0.42966,5.2826
2018,9,5,21,25,0,4.0984,3.3605,50.65,5.3,0.52179,5.2743
2018,9,5,22,25,0,4.0542,3.0941,52.65,5.1,0.67892,5.0546
2018,9,5,23,25,0,3.854,3.6382,46.65,5.3,0.15261,5.2978
2018,9,6,0,25,0,4.5812,4.3247,46.65,6.3,0.1814,6.2974
2018,9,6,1,25,0,5.0191,3.971,51.65,6.4,0.74115,6.3569
2018,9,6,2,25,0,4.8795,4.2943,48.65,6.5,0.4138,6.4868
2018,9,6,3,25,0,4.4275,4.4819,44.65,6.3,-0.038484,6.2999
2018,9,6,4,25,0,4.7857,5.7747,39.65,7.5,-0.6993,7.4673
2018,9,6,5,25,0,4.7219,5.6977,39.65,7.4,-0.68997,7.3678
2018,9,6,6,25,0,3.7872,4.9089,37.65,6.2,-0.79317,6.1491
2018,9,6,7,25,0,3.4818,4.513,37.65,5.7,-0.7292,5.6532
2018,9,6,8,25,0,3.9344,4.1243,43.65,5.7,-0.13429,5.6984
2018,9,6,9,25,0,4.4358,4.1874,46.65,6.1,0.17564,6.0975
2018,9,6,10,25,0,3.7086,3.5009,46.65,5.1,0.14685,5.0979
2018,9,6,11,25,0,3.3132,3.4731,43.65,4.8,-0.11309,4.7987
2018,9,6,12,25,0,3.3875,3.9453,40.65,5.2,-0.39441,5.185
2018,9,6,13,25,0,3.4513,3.6178,43.65,5,-0.1178,4.9986
2018,9,6,14,25,0,3.3132,3.4731,43.65,4.8,-0.11309,4.7987
2018,9,6,15,25,0,2.8076,3.3878,39.65,4.4,-0.41025,4.3808
2018,9,6,16,25,0,2.2165,3.3298,33.65,4,-0.78721,3.9218
2018,9,6,17,25,0,2.3733,2.9677,38.65,3.8,-0.42029,3.7767
2018,9,6,18,25,0,3.2894,3.2156,45.65,4.6,0.052184,4.5997
2018,9,6,19,25,0,3.104,2.8294,47.65,4.2,0.19419,4.1955
2018,9,6,20,25,0,3.6859,2.9162,51.65,4.7,0.54428,4.6684
2018,9,6,21,25,0,3.2328,3.2725,44.65,4.6,-0.0281,4.5999
2018,9,6,22,25,0,2.7345,2.4925,47.65,3.7,0.17107,3.696
2018,9,6,23,25,0,3.3198,3.604,42.65,4.9,-0.20092,4.8959
2018,9,7,0,25,0,2.3273,3.4962,33.65,4.2,-0.82657,4.1179
2018,9,7,1,25,0,1.5343,2.8082,28.65,3.2,-0.90081,3.0706
2018,9,7,2,25,0,1.1285,2.9944,20.65,3.2,-1.3194,2.9153
2018,9,7,3,25,0,0.36481,4.4852,4.65,4.5,-2.9135,3.4295
2018,9,7,4,25,0,0.92036,3.7898,13.65,3.9,-2.029,3.3306
2018,9,7,5,25,0,1.4181,3.0902,24.65,3.4,-1.1824,3.1878
2018,9,7,6,25,0,1.402,3.5319,21.65,3.8,-1.5061,3.4888
2018,9,7,7,25,0,1.9788,3.4763,29.65,4,-1.0589,3.8573
2018,9,7,8,25,0,1.4249,3.4146,22.65,3.7,-1.407,3.422
2018,9,7,9,25,0,1.2128,3.8117,17.65,4,-1.8377,3.5529
2018,9,7,10,25,0,0.58655,3.8556,8.65,3.9,-2.3116,3.1411
2018,9,7,11,25,0,0.70227,3.7345,10.65,3.8,-2.1441,3.1373
2018,9,7,12,25,0,0.62835,3.3414,10.65,3.4,-1.9184,2.8071
2018,9,7,13,25,0,0.26753,3.2891,4.65,3.3,-2.1366,2.5149
2018,9,7,14,25,0,0.097899,3.3986,1.65,3.4,-2.3339,2.4724
2018,9,7,15,25,0,-0.492,2.4511,348.65,2.5,-2.0811,1.3853
2018,9,7,16,25,0,0.26635,2.2845,6.65,2.3,-1.4271,1.8037
2018,9,7,17,25,0,0.6017,2.012,16.65,2.1,-0.9972,1.8481
2018,9,7,18,25,0,1.4543,1.3729,46.65,2,0.057588,1.9992
2018,9,7,19,25,0,1.6896,0.18802,83.65,1.7,1.0618,1.3277
2018,9,7,20,25,0,1.7716,-0.92814,117.65,2,1.909,0.59642
2018,9,7,21,25,0,1.6526,0.71342,66.65,1.8,0.66408,1.673
2018,9,7,22,25,0,1.5787,0.25994,80.65,1.6,0.93253,1.3001
2018,9,7,23,25,0,1.6396,0.96003,59.65,1.9,0.48054,1.8382
2018,9,8,0,25,0,1.5104,1.1527,52.65,1.9,0.25293,1.8831
2018,9,8,1,25,0,1.2872,-2.5987,153.65,2.9,2.7477,-0.92738
2018,9,8,2,25,0,1.3323,-2.5758,152.65,2.9,2.7635,-0.87928
2018,9,8,3,25,0,1.8388,-2.2425,140.65,2.9,2.8859,-0.28551
2018,9,8,4,25,0,2.398,0.098409,87.65,2.4,1.626,1.7652
2018,9,8,5,25,0,2.2644,0.79521,70.65,2.4,1.0389,2.1635
2018,9,8,6,25,0,1.4681,1.0414,54.65,1.8,0.30173,1.7745
2018,9,8,7,25,0,-0.63596,-0.48535,232.65,0.8,-0.1065,-0.79288
2018,9,8,8,25,0,-0.04607,-1.5993,181.65,1.6,1.0983,-1.1635
2018,9,8,9,25,0,0.090208,-2.1981,177.65,2.2,1.6181,-1.4905
2018,9,8,10,25,0,1.3222,-3.9864,161.65,4.2,3.7538,-1.8839
2018,9,8,11,25,0,2.1441,-3.1373,145.65,3.8,3.7345,-0.70227
2018,9,8,12,25,0,2.0883,-2.291,137.65,3.1,3.0967,-0.14333
2018,9,8,13,25,0,2.0594,-1.8971,132.65,2.8,2.7976,0.11481
2018,9,8,14,25,0,2.0043,0.90708,65.65,2.2,0.77585,2.0587
2018,9,8,15,25,0,1.3954,-0.1135,94.65,1.4,1.0669,0.90644
2018,9,8,16,25,0,0.63361,-3.8482,170.65,3.9,3.1691,-2.273
2018,9,8,17,25,0,1.0139,-3.2453,162.65,3.4,3.0117,-1.5778
2018,9,8,18,25,0,0.82644,-4.5252,169.65,4.6,3.7841,-2.6154
2018,9,8,19,25,0,1.8083,-4.8754,159.65,5.2,4.7261,-2.1688
2018,9,8,20,25,0,2.1295,-5.1793,157.65,5.6,5.1681,-2.1566
2018,9,8,21,25,0,3.5851,-5.6601,147.65,6.7,6.5374,-1.4673
2018,9,8,22,25,0,4.0142,-4.725,139.65,6.2,6.1796,-0.50263
2018,9,8,23,25,0,3.7755,-3.9995,136.65,5.5,5.4977,-0.15837
2018,9,9,0,25,0,2.9507,-4.1597,144.65,5.1,5.0278,-0.85491
2018,9,9,1,25,0,3.4714,-4.8938,144.65,6,5.9151,-1.0058
2018,9,9,2,25,0,3.5015,-3.9786,138.65,5.3,5.2892,-0.33741
2018,9,9,3,25,0,2.9135,-4.7824,148.65,5.6,5.4418,-1.3215
2018,9,9,4,25,0,3.9343,-5.5463,144.65,6.8,6.7038,-1.1399
2018,9,9,5,25,0,5.6207,-4.6581,129.65,7.3,7.2682,0.68065
2018,9,9,6,25,0,5.0064,-4.4527,131.65,6.7,6.6886,0.39152
2018,9,9,7,25,0,5.5333,-3.4107,121.65,6.5,6.3244,1.5008
2018,9,9,8,25,0,5.3045,-3.3989,122.65,6.3,6.1542,1.3475
2018,9,9,9,25,0,5.4941,-3.6572,123.65,6.6,6.4709,1.2989
2018,9,9,10,25,0,4.7075,-4.1868,131.65,6.3,6.2892,0.36814
2018,9,9,11,25,0,4.553,-4.4978,134.65,6.4,6.3999,0.039095
2018,9,9,12,25,0,5.7747,-4.7857,129.65,7.5,7.4673,0.6993
2018,9,9,13,25,0,6.6243,-3.9254,120.65,7.7,7.4598,1.9084
2018,9,9,14,25,0,6.9983,-3.2115,114.65,7.7,7.2194,2.6777
2018,9,9,15,25,0,7.4197,-3.2493,113.65,8.1,7.5441,2.9489
2018,9,9,16,25,0,7.6345,-3.5034,114.65,8.4,7.8757,2.9211
2018,9,9,17,25,0,7.6864,-3.8574,116.65,8.6,8.1627,2.7075
2018,9,9,18,25,0,7.6345,-3.5034,114.65,8.4,7.8757,2.9211
2018,9,9,19,25,0,7.8603,-2.9623,110.65,8.4,7.6528,3.4634
2018,9,9,20,25,0,7.9004,-3.136,111.65,8.5,7.8039,3.3689
2018,9,9,21,25,0,7.8367,-2.0486,104.65,8.1,6.9899,4.0928
2018,9,9,22,25,0,8.6107,-2.2509,104.65,8.9,7.6803,4.497
2018,9,9,23,25,0,8.3571,-2.0295,103.65,8.6,7.3444,4.4743
2018,9,10,0,25,0,8.084,-1.3746,99.65,8.2,6.6882,4.7443
2018,9,10,1,25,0,8.3435,-0.97275,96.65,8.4,6.5876,5.2119
2018,9,10,2,25,0,8.1448,-0.94959,96.65,8.2,6.4307,5.0878
2018,9,10,3,25,0,7.8868,-1.341,99.65,8,6.5251,4.6286
2018,9,10,4,25,0,8.1998,0.050091,89.65,8.2,5.7627,5.8336
2018,9,10,5,25,0,7.5999,0.046425,89.65,7.6,5.3411,5.4067
2018,9,10,6,25,0,6.5595,0.72997,83.65,6.6,4.1221,5.1544
2018,9,10,7,25,0,6.9999,0.04276,89.65,7,4.9194,4.9799
2018,9,10,8,25,0,7.6315,-1.025,97.65,7.7,6.1211,4.6715
2018,9,10,9,25,0,7.6482,-0.89169,96.65,7.7,6.0386,4.7776
2018,9,10,10,25,0,7.1496,-1.4741,101.65,7.3,6.0979,4.0132
2018,9,10,11,25,0,7.8367,-2.0486,104.65,8.1,6.9899,4.0928
2018,9,10,12,25,0,7.5108,-2.1041,105.65,7.8,6.7988,3.8231
2018,9,10,13,25,0,7.3281,-3.2092,113.65,8,7.451,2.9125
2018,9,10,14,25,0,7.3772,-2.2062,106.65,7.7,6.7765,3.6564
2018,9,10,15,25,0,7.2957,-2.4624,108.65,7.7,6.9,3.4177
2018,9,10,16,25,0,7.7373,-1.5953,101.65,7.9,6.5991,4.343
2018,9,10,17,25,0,6.9659,-1.821,104.65,7.2,6.2133,3.638
2018,9,10,18,25,0,6.3845,-3.9355,121.65,7.5,7.2973,1.7317
2018,9,10,19,25,0,6.9617,-3.0487,113.65,7.6,7.0784,2.7669
2018,9,10,20,25,0,7.4852,-2.5263,108.65,7.9,7.0792,3.5064
2018,9,10,21,25,0,7.0632,-2.5221,109.65,7.5,6.7778,3.2111
2018,9,10,22,25,0,7.0639,-2.8039,111.65,7.6,6.9776,3.0122
2018,9,10,23,25,0,7.222,-2.0232,105.65,7.5,6.5373,3.6761
2018,9,11,0,25,0,6.2156,-2.2194,109.65,6.6,5.9645,2.8258
2018,9,11,1,25,0,5.8389,-2.0849,109.65,6.2,5.603,2.6545
2018,9,11,2,25,0,5.7626,-2.2874,111.65,6.2,5.6922,2.4574
2018,9,11,3,25,0,5.3212,-1.391,104.65,5.5,4.7463,2.779
2018,9,11,4,25,0,5.3623,-2.4607,114.65,5.9,5.5318,2.0517
2018,9,11,5,25,0,6.0397,-2.9002,115.65,6.7,6.3215,2.22
2018,9,11,6,25,0,6.6107,-1.977,106.65,6.9,6.0724,3.2765
2018,9,11,7,25,0,8.0656,-1.9587,103.65,8.3,7.0882,4.3182
2018,9,11,8,25,0,6.0952,-1.5934,104.65,6.3,5.4366,3.1833
2018,9,11,9,25,0,7.1594,-1.8716,104.65,7.4,6.3859,3.7391
2018,9,11,10,25,0,6.0987,-1.9405,107.65,6.4,5.6846,2.9403
2018,9,11,11,25,0,6.1587,-2.0786,108.65,6.5,5.8246,2.885
2018,9,11,12,25,0,6.9331,-1.9423,105.65,7.2,6.2758,3.529
2018,9,11,13,25,0,6.9691,-2.4884,109.65,7.4,6.6874,3.1683
2018,9,11,14,25,0,7.4636,-0.73839,95.65,7.5,5.7997,4.7554
2018,9,11,15,25,0,6.977,-0.56748,94.65,7,5.3347,4.5322
2018,9,11,16,25,0,7.2999,0.044593,89.65,7.3,5.1303,5.1933
2018,9,11,17,25,0,6.4863,-1.2197,100.65,6.6,5.449,3.724
2018,9,11,18,25,0,6.8794,-1.2937,100.65,7,5.7792,3.9497
2018,9,11,19,25,0,8.2056,-1.2483,98.65,8.3,6.6849,4.9195
2018,9,11,20,25,0,8.5717,-0.69719,94.65,8.6,6.5541,5.5681
2018,9,11,21,25,0,8.9998,0.054978,89.65,9,6.325,6.4027
2018,9,11,22,25,0,8.7994,-0.099831,90.65,8.8,6.2927,6.1515
2018,9,11,23,25,0,8.186,0.47917,86.65,8.2,5.4495,6.1272
2018,9,12,0,25,0,7.2226,1.0601,81.65,7.3,4.3576,5.8568
2018,9,12,1,25,0,6.1298,1.4547,76.65,6.3,3.3058,5.363
2018,9,12,2,25,0,7.0722,1.8093,75.65,7.3,3.7215,6.2802
2018,9,12,3,25,0,7.5217,2.0648,74.65,7.8,3.8587,6.7787
2018,9,12,4,25,0,7.6882,2.8516,69.65,8.2,3.42,7.4528
2018,9,12,5,25,0,7.8757,2.9211,69.65,8.4,3.5034,7.6345
2018,9,12,6,25,0,6.2342,3.7979,58.65,7.3,1.7227,7.0938
2018,9,12,7,25,0,6.5415,3.2401,63.65,7.3,2.3344,6.9167
2018,9,12,8,25,0,6.1695,2.0463,71.65,6.5,2.9155,5.8095
2018,9,12,9,25,0,5.9797,1.9834,71.65,6.3,2.8258,5.6307
2018,9,12,10,25,0,6.7506,2.5038,69.65,7.2,3.0029,6.5439
2018,9,12,11,25,0,6.8922,2.6941,68.65,7.4,2.9685,6.7785
2018,9,12,12,25,0,8.0172,3.6283,65.65,8.8,3.1034,8.2346
2018,9,12,13,25,0,7.5944,2.8168,69.65,8.1,3.3783,7.3619
2018,9,12,14,25,0,6.6103,2.8537,66.65,7.2,2.6563,6.6921
2018,9,12,15,25,0,6.7116,3.7741,60.65,7.7,2.0772,7.4145
2018,9,12,16,25,0,7.4366,3.2104,66.65,8.1,2.9884,7.5286
2018,9,12,17,25,0,7.584,3.1182,67.65,8.2,3.1578,7.5676
2018,9,12,18,25,0,6.7778,3.2111,64.65,7.5,2.5221,7.0632
2018,9,12,19,25,0,7.0762,4.1433,59.65,8.2,2.0739,7.9334
2018,9,12,20,25,0,6.9174,4.2141,58.65,8.1,1.9115,7.8712
2018,9,12,21,25,0,8.961,4.4385,63.65,10,3.1979,9.4749
2018,9,12,22,25,0,7.9753,3.9503,63.65,8.9,2.8461,8.4327
2018,9,12,23,25,0,7.4376,3.684,63.65,8.3,2.6542,7.8642
2018,9,13,0,25,0,8.3239,3.4224,67.65,9,3.4659,8.3059
2018,9,13,1,25,0,8.5686,3.3494,68.65,9.2,3.6906,8.4273
2018,9,13,2,25,0,8.6373,2.8649,71.65,9.1,4.0817,8.1332
2018,9,13,3,25,0,8.8271,2.9278,71.65,9.3,4.1714,8.312
2018,9,13,4,25,0,8.4857,1.3972,80.65,8.6,5.0124,6.9883
2018,9,13,5,25,0,9.4351,3.3134,70.65,10,4.3287,9.0146
2018,9,13,6,25,0,8.732,2.5617,73.65,9.1,4.3631,7.9858
2018,9,13,7,25,0,8.2932,2.2765,74.65,8.6,4.2544,7.4739
2018,9,13,8,25,0,7.0237,2.3297,71.65,7.4,3.3192,6.6138
2018,9,13,9,25,0,5.9645,2.8258,64.65,6.6,2.2194,6.2156
2018,9,13,10,25,0,6.4741,2.6618,67.65,7,2.6957,6.4601
2018,9,13,11,25,0,4.868,1.5209,72.65,5.1,2.3668,4.5176
2018,9,13,12,25,0,6.1452,2.9114,64.65,6.8,2.2867,6.404
2018,9,13,13,25,0,5.402,2.1116,68.65,5.8,2.3267,5.3129
2018,9,13,14,25,0,5.6611,1.988,70.65,6,2.5972,5.4087
2018,9,13,15,25,0,4.8678,2.9655,58.65,5.7,1.3451,5.539
2018,9,13,16,25,0,5.3461,3.5184,56.65,6.4,1.2924,6.2682
2018,9,13,17,25,0,4.9407,3.9089,51.65,6.3,0.72957,6.2576
2018,9,13,18,25,0,5.8072,3.5378,58.65,6.8,1.6047,6.6079
2018,9,13,19,25,0,5.3664,3.6676,55.65,6.5,1.2013,6.388
2018,9,13,20,25,0,4.6244,1.9013,67.65,5,1.9255,4.6144
2018,9,13,21,25,0,5.3442,1.9822,69.65,5.7,2.3773,5.1806
2018,9,13,22,25,0,5.5444,2.9916,61.65,6.3,1.8051,6.0359
2018,9,13,23,25,0,5.1511,2.4404,64.65,5.7,1.9168,5.3681
2018,9,14,0,25,0,6.0407,3.537,59.65,7,1.7704,6.7724
2018,9,14,1,25,0,5.124,3.1216,58.65,6,1.4159,5.8305
2018,9,14,2,25,0,4.6187,2.389,62.65,5.2,1.5766,4.9552
2018,9,14,3,25,0,5.3152,1.763,71.65,5.6,2.5118,5.0051
2018,9,14,4,25,0,4.5108,2.9687,56.65,5.4,1.0904,5.2888
2018,9,14,5,25,0,4.6491,3.2978,54.65,5.7,0.95549,5.6193
